ID	FN	Date	FollowHours	DOB	Begger.id	ExactAge	AgeClass	Sex	Mother	Target	Time	FoodItem	RelationtoB	Complexity	Success	Site
1031	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:54	PWN_FR	mother	2	yes	wild
1032	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:56	PWN_FR	mother	2		wild
1033	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:50	SEMUT_IN	mother	2	yes	wild
1034	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	06:56	PWN_FR	mother	2		wild
1035	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:04	PWN_FR	mother	2		wild
1036	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:33	MLK_FR	mother	2.35		wild
1037	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:40	PWN_FR	mother	2		wild
1038	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:50	PWN_FR	mother	2	yes	wild
1039	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	08:33	PWN_FR	mother	2		wild
1040	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	09:07	MLK_FR	mother	2.35	yes	wild
1041	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:09	RAYAP_IN	mother	3	no	wild
1042	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:39	PWN_FR	mother	2	no	wild
1043	217	14/02/2008	8.52	01/01/2005	Fredy	3.1	3	male	Friska	Ellie	17:07	MLK_FL	oldersister	0	no	wild
1044	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	11:51	UNK	oldersister			wild
1045	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	16:48	UNK	oldersister			wild
1046	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	16:52	UNK	oldersister		yes	wild
1047	314	28/05/2008	12.00	01/01/2005	Fredy	3.4	3.5	male	Friska	Ellie	07:55	RSKP_FR	oldersister	1		wild
1048	311	27/05/2008	2.10	01/01/2005	Fredy	3.4	3.5	male	Friska	Ellie	16:20	RSKP_FR	oldersister	1		wild
1049	368	09/10/2008	3.30	01/01/2003	Chindy	5.8	6	female	Cissy	Cissy	15:12	UNK	mother		yes	wild
1050	370	10/10/2008	10.90	01/01/2003	Chindy	5.8	6	female	Cissy	Cissy	06:58	MLK_FR	mother	2.35	yes	wild
1051	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	12:10	SEMUT_IN	mother	2	no	wild
1052	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:45	AKAR_LV	mother	0	yes	wild
1053	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Ellie	14:42	RAYAP_IN	oldersister	3	no	wild
1054	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	15:28	RAYAP_IN	mother	3		wild
1055	429	11/01/2009	12.33	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:44	AKAR_VE	mother	4	yes	wild
1056	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:16	RP_LV	aunt	0	no	wild
1057	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:20	RP_LV	aunt	0	no	wild
1058	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:28	RP_LV	aunt	0	no	wild
1059	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:27	RAYAP_IN	mother	3	no	wild
1060	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:54	RAYAP_IN	mother	3	yes	wild
1061	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:50	RAYAP_IN	mother	3	yes	wild
1062	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	15:38	RAYAP_IN	mother	3	yes	wild
1063	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:12	MNGH_FR	mother	3		wild
1064	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:42	RAYAP_IN	mother	3	yes	wild
1065	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:32	SEMUT_IN	mother	2	yes	wild
1066	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:53	SPG_FR	mother	3		wild
1067	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:59	SPG_FR	mother	3		wild
1068	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:22	SPG_FR	mother	3	yes	wild
1069	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:24	SPG_FR	mother	3		wild
1070	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	08:49	SEMUT_IN	mother	2	no	wild
1071	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	08:53	SEMUT_IN	mother	2		wild
1072	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:11	RP_LV	mother	0	yes	wild
1073	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:25	AJK_VE	mother	4	yes	wild
1074	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:34	RAYAP_IN	mother	3	yes	wild
1075	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:54	RAYAP_IN	mother	3	yes	wild
1076	507	27/03/2009	7.20	01/01/2005	Fredy	4.2	4	male	Friska	Friska	12:51	RSKP_LV	mother	0	no	wild
1077	507	27/03/2009	7.20	01/01/2005	Fredy	4.2	4	male	Friska	Friska	13:00	AKAR_LV	mother	0	yes	wild
1211	2642	18/04/2019	7.90	01/04/2012	Cinnamon	7.0	7	female	Cissy	Cissy	11:08	SEMUT_IN	mother	2	yes	wild
1212	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:21	RNGS_BK	mother	2	yes	wild
1213	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:22	RNGS_BK	mother	2	yes	wild
1214	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:22	RNGS_BK	mother	2	yes	wild
1215	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	06:54	BSG_BK	mother	2	yes	wild
1216	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	07:32	SEMUT_IN	mother	2	yes	wild
1217	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	14:56	MADU_KERINGAT_IN	mother	4	yes	wild
1218	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	16:38	UNK_IN	mother	2.5	yes	wild
1219	2881	13/12/2019	6.73	01/01/2013	Pepito	7.0	7	male	Piniata	Piniata	08:28	CMG_FR	mother	5	yes	wild
1220	2588	14/02/2019	12.07	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	13:55	TPSBT_FR	mother	1		wild
1221	2588	14/02/2019	12.07	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	15:18	RAYAP_IN	mother	3	yes	wild
1222	2593	17/02/2019	7.60	01/02/2016	Luther	3.0	3	male	Lilly	Lilly	17:01	UBR_FR	mother	3	yes	wild
1223	2595	18/02/2019	11.53	01/02/2016	Luther	3.0	3	male	Lilly	Lilly		UNK_LV	mother	0	no	wild
1224	2589	14/02/2019	12.43	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	13:55	TPSBT_FR	mother	1		wild
1225	2589	14/02/2019	12.43	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	15:18	RAYAP_IN	mother	3	yes	wild
1226	2593	17/02/2019	7.60	01/02/2016	Luther	3.0	3	male	Lilly	Lilly	17:01	UNK_LV	mother	0	yes	wild
1227	2595	18/02/2019	11.53	01/02/2016	Luther	3.0	3	male	Lilly	Lilly		UNK_LV	mother	0	no	wild
1228	2567	26/01/2019	11.00	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	11:22	TPSBT_FR	mother	1	no	wild
1229	2567	26/01/2019	11.00	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	16:31	RNGS_BK	mother	2	no	wild
1230	2569	27/01/2019	12.20	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	11:14	APLO_VE	mother	1	no	wild
1231	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	14:28	RAYAP_IN	mother	3	yes	wild
1232	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	16:53	RAYAP_IN	mother	3	yes	wild
1233	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	16:57	RAYAP_IN	mother	3	yes	wild
1234	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:07	RAYAP_IN	mother	3	yes	wild
1235	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:13	RAYAP_IN	mother	3	yes	wild
1236	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:27	RAYAP_IN	mother	3	yes	wild
1237	2713	16/07/2019	4.48	01/11/2014	Eden	4.7	4.5	female	Ellie	Ellie	14:57	RAYAP_IN	mother	3	yes	wild
1238				01/08/2012	Frankie			male	Friska	Friska	10:54	ATB_VE	mother	4	yes	wild
1239				01/08/2012	Frankie			male	Friska	Friska	12:08	RTN_VE	mother	1	yes	wild
1240	2714	16/07/2019	4.50	01/11/2014	Eden	4.7	4.5	female	Ellie	Ellie	14:58	RAYAP_IN	mother	3	yes	wild
1241	2687	16/06/2019	9.40	01/11/2014	Eden	4.6	4.5	female	Ellie	Ellie	14:28	APKSB_LV	mother	0	yes	wild
1242	2853	15/11/2019	11.27	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:03	ASK_LV	mother	0	yes	wild
1243	2853	15/11/2019	11.27	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:53	RAYAP_IN	mother	3	yes	wild
1244	2610	11/03/2019	12.53	01/08/2012	Frankie	6.6	6.5	male	Friska	Friska	11:36	UNK	mother		yes	wild
1245	2656	11/05/2019	12.40	01/08/2012	Frankie	6.8	7	male	Friska	Friska	14:12	UNK	mother		no	wild
1246	2663	13/05/2019	12.27	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	08:27	UNK_IN	mother	2.5	yes	wild
1247	2663	13/05/2019	12.27	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	09:45	RAYAP_IN	mother	3		wild
1248	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	12:55	RAYAP_IN	mother	3	yes	wild
1249	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	12:56	RAYAP_IN	mother	3		wild
1250	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:22	RAYAP_IN	mother	3	yes	wild
1251	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:23	RAYAP_IN	mother	3	yes	wild
1252	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:26	RAYAP_IN	mother	3	yes	wild
1253	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:30	RAYAP_IN	mother	3	yes	wild
1254	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:33	RAYAP_IN	mother	3	yes	wild
1255	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:24	UNK_IN	mother	2.5	yes	wild
1256	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:25	UNK_IN	mother	2.5	yes	wild
1257	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:27	UNK_IN	mother	2.5	yes	wild
1258	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	11:19	UNK_IN	mother	2.5	no	wild
1259	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	11:20	UNK_IN	mother	2.5	no	wild
1260	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	15:00	UNK_IN	mother	2.5	no	wild
1261	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	15:06	UNK_IN	mother	2.5	no	wild
1262	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	16:32	TMPGRW_FR	mother	3	no	wild
1263	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	16:32	TMPGRW_FR	mother	3	yes	wild
1264	2669	15/05/2019	7.82	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	17:07	TMPGRW_FR	mother	3		wild
1265	2809	01/10/2019	10.93	01/08/2012	Frankie	7.2	7	male	Friska	Friska	07:18	RAYAP_IN	mother	3	yes	wild
1266	2831	22/10/2019	7.43	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	12:34	RAYAP_IN	mother	3	yes	wild
1267	2834	27/10/2019	8.42	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:20	UNK_IN	mother	2.5	yes	wild
1268	2811	03/10/2019	4.15	01/08/2012	Frankie	7.2	7	male	Friska	Friska	14:29	MADU_KERINGAT_IN	mother	4	yes	wild
1269	2811	03/10/2019	4.15	01/08/2012	Frankie	7.2	7	male	Friska	Friska	17:00	APKSB_LV	mother	0	no	wild
1270	2774	01/09/2019	11.13	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	09:34	RAYAP_IN	mother	3	no	wild
1271	2774	01/09/2019	11.13	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	11:29	RAYAP_IN	mother	3	yes	wild
1272	2777	02/09/2019	11.43	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	13:51	MADU_IN	mother	4	yes	wild
1273	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:48	RAYAP_IN	mother	3	yes	wild
1274	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:55	RAYAP_IN	mother	3	yes	wild
1275	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:57	RAYAP_IN	mother	3	no	wild
1276	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	11:00	RAYAP_IN	mother	3	yes	wild
1277	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	11:03	RAYAP_IN	mother	3	no	wild
1078	6012001	06/01/2020	1.50	05/08/2017	Sari	2.4	2.5	female	Padana	Padana	13:36	PAPRIKA_FR	mother	2	no	zoo
1079	6012002	06/01/2020	1.50	25/03/2017	Martok	2.8	3	male	Raja	Bimbo	13:33	SALAD_VE	father	0	no	zoo
1080	7012001	07/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:40	WILLOW_LEAVES_LV	mother	0	yes	zoo
1081	7012002	07/01/2020	1.25	05/08/2017	Sari	2.4	2.5	female	Padana	Padana	13:41	WILLOW_LEAVES_LV	mother	0	yes	zoo
1082	7012003	07/01/2020	1.25	02/08/2019	Rima	0.4	0.5	female	Pini	Pini	13:44	WILLOW_LEAVES_LV	mother	0	yes	zoo
1083	8012001	08/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:31	PAPRIKA_FR	mother	2	yes	zoo
1084	8012002	08/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:31	PAPRIKA_FR	mother	2	no	zoo
1085	8012003	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Pini	13:49	SALAD_VE	grandmother	0	yes	zoo
1086	8012004	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Pini	13:51	SALAD_VE	grandmother	0	yes	zoo
1087	8012005	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Pini	13:54	SALAD_VE	grandmother	0	no	zoo
1088	8012006	08/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	14:01	WILLOW_LEAVES_LV	mother	0	yes	zoo
1089	8012007	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Padana	14:07	SALAD_VE	mother	0	yes	zoo
1090	8012008	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Padana	14:24	WILLOW_LEAVES_LV	mother	0	yes	zoo
1091	8012009	08/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Suaq	14:31	SALAD_VE	cousin	0	no	zoo
1092	8012010	08/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Dokana	15:45	PAPRIKA_FR	nonrelevant	2	no	zoo
1093	14012001	14/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Suaq	13:35	WILLOW_LEAVES_LV	cousin	0	yes	zoo
1094	14012002	14/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:37	WILLOW_LEAVES_LV	mother	0	yes	zoo
1095	14012003	14/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:40	WILLOW_LEAVES_LV	mother	0	yes	zoo
1096	14012004	14/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:42	WILLOW_LEAVES_LV	mother	0	yes	zoo
1097	14012005	14/01/2020	1.25	05/08/2017	Sari	2.4	2.5	female	Padana	Pini	13:48	LEEK_VE	grandmother	1	yes	zoo
1098	14012006	14/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	14:07	PAPRIKA_FR	mother	2	yes	zoo
1099	15012001	15/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:34	PAPRIKA_FR	mother	2	yes	zoo
1100	15012002	15/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:35	PAPRIKA_FR	mother	2	no	zoo
1101	15012003	15/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:35	PAPRIKA_FR	mother	2	no	zoo
1102	15012004	15/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Pini	13:40	SALAD_VE	grandmother	0	yes	zoo
1103	15012005	15/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Dokana	15:21	WILLOW_LEAVES_LV	nonrelevant	0	yes	zoo
1104	15012006	15/01/2020	2.75	05/08/2017	Sari	2.4	2.5	female	Padana	Padana	15:28	LEEK_VE	mother	1	yes	zoo
1105	15012007	15/01/2020	2.75	25/03/2017	Martok	2.8	3	male	Raja	Suaq	15:31	BROCCOLI_VE	cousin	0	no	zoo
1106	20012001	20/01/2020	2.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	12:34	CELERY_ROOT_ROOT	mother	2	yes	zoo
1107	20012002	20/01/2020	2.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:27	PAPRIKA_FR	mother	2	yes	zoo
1108	20012003	20/01/2020	2.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:33	PAPRIKA_FR	mother	2	yes	zoo
1109	20012004	20/01/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Suaq	13:35	WILLOW_LEAVES_LV	brother	0	yes	zoo
1110	20012005	20/01/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:41	LEEK_VE	mother	1	yes	zoo
1111	22012001	22/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:20	SALAD_VE	mother	0	yes	zoo
1112	22012002	22/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:34	ZUCCHINI_PIECE_FR	mother	0	yes	zoo
1113	22012003	22/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:39	PAPRIKA_FR	mother	2	yes	zoo
1114	22012004	22/01/2020	1.25	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:44	ZUCCHINI_PIECE_FR	mother	0	yes	zoo
1115	22012005	22/01/2020	1.25	05/08/2017	Sari	2.5	2.5	female	Padana	Raja	14:01	WILLOW_LEAVES_LV	aunt	0	yes	zoo
1116	22012006	22/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	14:03	WILLOW_LEAVES_LV	mother	0	yes	zoo
1117	23012001	23/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	15:36	CARROT_ROOT	mother	1	yes	zoo
1118	23012002	23/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Suaq	15:39	CARROT_ROOT	cousin	1	no	zoo
1119	23012003	23/01/2020	1.25	05/08/2017	Sari	2.5	2.5	female	Padana	Dokana	15:40	CARROT_ROOT	nonrelevant	1	no	zoo
1120	23012004	23/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Bimbo	15:44	SALAD_VE	father	0	yes	zoo
1121	23012005	23/01/2020	1.25	05/08/2017	Sari	2.5	2.5	female	Padana	Pini	15:49	CARROT_ROOT	grandmother	1	yes	zoo
1122	23012006	23/01/2020	1.25	25/03/2017	Martok	2.8	3	male	Raja	Raja	15:54	CARROT_ROOT	mother	1	yes	zoo
1123	23012007	23/01/2020	1.25	05/08/2017	Sari	2.5	2.5	female	Padana	Bimbo	15:56	CARROT_ROOT	father	1	yes	zoo
1124	24012001	24/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:29	LEEK_VE	mother	1	yes	zoo
1125	24012002	24/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Suaq	13:32	WILLOW_LEAVES_LV	cousin	0	yes	zoo
1126	24012003	24/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Suaq	13:37	WILLOW_LEAVES_LV	cousin	0	yes	zoo
1127	24012004	24/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:44	PAPRIKA_FR	mother	2	yes	zoo
1128	24012005	24/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:46	WILLOW_LEAVES_LV	mother	0	yes	zoo
1129	24012006	24/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:51	SALAD_VE	mother	0	yes	zoo
1130	28012001	28/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Raja	13:43	CELERY_ROOT_ROOT	aunt	2	yes	zoo
1131	28012002	28/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:49	WILLOW_LEAVES_LV	mother	0	yes	zoo
1132	28012003	28/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:57	CELERY_STEM_VE	mother	1	no	zoo
1133	28012004	28/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Raja	13:59	CELERY_ROOT_ROOT	mother	2	yes	zoo
1134	28012005	28/01/2020	2.50	25/03/2017	Martok	2.8	3	male	Raja	Raja	14:07	WILLOW_LEAVES_LV	mother	0	yes	zoo
1135	29012001	29/01/2020	1.75	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:37	CELERY_ROOT_ROOT	mother	2	yes	zoo
1136	29012002	29/01/2020	1.75	25/03/2017	Martok	2.8	3	male	Raja	Suaq	11:38	CELERY_ROOT_ROOT	cousin	2	yes	zoo
1137	29012003	29/01/2020	1.75	25/03/2017	Martok	2.8	3	male	Raja	Suaq	11:40	CELERY_ROOT_ROOT	cousin	2	no	zoo
1138	29012004	29/01/2020	1.75	25/03/2017	Martok	2.8	3	male	Raja	Raja	11:42	CELERY_ROOT_ROOT	mother	2	yes	zoo
1139	29012005	29/01/2020	1.75	05/08/2017	Sari	2.5	2.5	female	Padana	Pini	11:44	CELERY_ROOT_ROOT	grandmother	2	no	zoo
1140	30012001	30/01/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:38	BEETROOT_ROOT	mother	2	no	zoo
1141	30012002	30/01/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Suaq	13:43	WILLOW_LEAVES_LV	cousin	0	no	zoo
1142	30012003	30/01/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:53	CELERY_ROOT_PIECE_ROOT	mother	0	yes	zoo
1143	30012004	30/01/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	13:59	WILLOW_LEAVES_LV	mother	0	no	zoo
1144	30012005	30/01/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	14:01	WILLOW_LEAVES_LV	mother	0	yes	zoo
1145	30012006	30/01/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Raja	14:02	WILLOW_LEAVES_LV	mother	0	yes	zoo
1146	30012007	30/01/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	14:18	WILLOW_LEAVES_LV	mother	0	yes	zoo
1147	31012001	31/01/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	11:22	INSECT_IN	mother	0	yes	zoo
1148	31012002	31/01/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	11:24	CELERY_STEM_VE	mother	1	yes	zoo
1149	31012003	31/01/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Suaq	11:27	CEREAL_OAT	brother	0	no	zoo
1150	31012004	31/01/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	11:35	CHINESE_CABBAGE_VE	mother	0	yes	zoo
1151	31012005	31/01/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	11:41	APPLE_FR	mother	0	yes	zoo
1152	31012006	31/01/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	12:35	CELERY_STEM_VE	mother	1	yes	zoo
1153	3022001	03/02/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Dokana	11:44	CELERY_ROOT_PIECE_ROOT	nonrelevant	0	yes	zoo
1154	3022002	03/02/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:47	CELERY_ROOT_PIECE_ROOT	mother	0	yes	zoo
1155	3022003	03/02/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:54	CELERY_ROOT_PIECE_ROOT	mother	0	yes	zoo
1156	3022004	03/02/2020	2.50	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:58	CELERY_ROOT_PIECE_ROOT	mother	0	yes	zoo
1157	3022005	03/02/2020	2.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	12:04	CELERY_ROOT_PIECE_ROOT	mother	0	yes	zoo
1158	5022001	05/02/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:37	FENNEL_ROOT	mother	2	yes	zoo
