ID	FN	Date	FollowHours	DOB	Beggar	ExactAge	AgeClass	Sex	Mother	Target	Time	Species_Item_Simple	RelationtoB	TargetRelation	ProcessingSteps_Complexity	PopFreq_Rarity	Success
943	134	04/11/2007	11.73	01/01/2005	Fredy	2.8	3	male	Friska	Friska	9:06	KULBT_FR	mother	mother	1	0.00967119	yes
944	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	9:25	BSG_FR	mother	mother	3	0.02116146	yes
945	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	9:27	BSG_FR	mother	mother	3	0.02116146	yes
946	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	13:57	MLK_FR	mother	mother	2.35	0.246574575	yes
947	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:10	KULBT_FR	mother	mother	1	0.00967119	
948	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:20	KULBT_FR	mother	mother	1	0.00967119	yes
949	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:03	UBR_FR	mother	mother	3	0.016015042	
950	132	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	10:45	SPG_FR	mother	mother	3	0.052972439	no
951	130	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	13:07	BSG_FR	mother	mother	3	0.02116146	
952	130	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:09	SPG_FR	mother	mother	3	0.052972439	
953	130	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	7:31	SPG_FR	mother	mother	3	0.052972439	yes
954	319	29/05/2008	9.90	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	8:17	UNK	mother	mother		0.000835656	yes
955	319	29/05/2008	9.90	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	14:30	ASK_LV	mother	mother	0	0.018797165	yes
956	314	28/05/2008	12.00	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	14:44	CMG_FR	mother	mother	5	0.030628831	no
957	314	28/05/2008	12.00	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	14:14	CMG_FR	mother	mother	5	0.030628831	
958	217	14/02/2008	8.52	01/01/2005	Fredy	3.1	3	male	Friska	Friska	17:33	AKAR_LV	mother	mother	0	0.002338818	yes
959	278	12/04/2008	5.75	01/01/2005	Fredy	3.3	3.5	male	Friska	Friska	15:30	ASK_LV	mother	mother	0	0.018797165	yes
960	228	18/02/2008	12.02	01/01/2005	Fredy	3.1	3	male	Friska	Friska	15:32	UNK	mother	mother		0.000835656	
961	228	18/02/2008	12.02	01/01/2005	Fredy	3.1	3	male	Friska	Friska	15:36	UNK_IN	mother	mother	2.5	0.000214009	yes
962	228	18/02/2008	12.02	01/01/2005	Fredy	3.1	3	male	Friska	Friska	7:56	RSKP_LV	mother	mother	0	0.02737283	yes
963	225	17/02/2008	11.62	01/01/2005	Fredy	3.1	3	male	Friska	Friska		TOOLUSE	mother	mother	5	1.52864E-05	no
964	225	17/02/2008	11.62	01/01/2005	Fredy	3.1	3	male	Friska	Ellie		TOOLUSE	oldersister	others	5	1.52864E-05	yes
965	225	17/02/2008	11.62	01/01/2005	Fredy	3.1	3	male	Friska	Friska	10:08	UNK	mother	mother		0.000835656	yes
966	220	15/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	14:48	SEMUT_IN	mother	mother	2	0.05084763	yes
967	220	15/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	15:37	UNK_VE	mother	mother	4	0.000601265	yes
968	164	03/12/2007	11.52	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	14:58	SPG_FR	mother	mother	3	0.052972439	no
969	164	03/12/2007	11.52	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:18	UNK_LV	mother	mother	0	0.00115667	
970	138	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:14	UNK	mother	mother		0.000835656	no
971	138	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:42	MLK_FR	mother	mother	2.35	0.246574575	no
972	138	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	17:04	MLK_FR	mother	mother	2.35	0.246574575	no
973	108	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	9:01	UBR_FR	mother	mother	3	0.016015042	
974	108	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	11:45	KULBT_FR	mother	mother	1	0.00967119	no
975	108	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:30	KULBT_FR	mother	mother	1	0.00967119	yes
976	108	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:51	KULBT_FR	mother	mother	1	0.00967119	yes
977	108	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:55	KULBT_FR	mother	mother	1	0.00967119	yes
978	47	23/08/2007	12.70	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	6:26	PWN_FR	mother	mother	2	0.046562346	
979	47	23/08/2007	12.70	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	8:48	PWN_FR	mother	mother	2	0.046562346	yes
980	47	23/08/2007	12.70	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	14:09	CMG_FR	mother	mother	5	0.030628831	
981	47	23/08/2007	12.70	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	14:28	CMG_FR	mother	mother	5	0.030628831	yes
982	40	21/08/2007	12.77	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	14:03	MLK_FR	mother	mother	2.35	0.246574575	
983	206	09/02/2008	11.60	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	16:33	RAYAP_IN	mother	mother	3	0.086011424	no
984	114	07/10/2007	11.68	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	8:45	UNK	mother	mother		0.000835656	yes
985	114	07/10/2007	11.68	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	10:13	AKAR_NA	mother	mother		0.000443305	yes
986	114	07/10/2007	11.68	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	10:18	AKAR_NA	mother	mother		0.000443305	yes
987	114	07/10/2007	11.68	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	15:18	MLK_FR	mother	mother	2.35	0.246574575	
988	245	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:20	SEMUT_IN	mother	mother	2	0.05084763	no
989	245	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:50	SEMUT_IN	mother	mother	2	0.05084763	yes
990	245	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:58	RP_LV	mother	mother	0	0.004733686	yes
991	245	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:10	MDGB_FR	mother	mother	1	0.013574315	
992	245	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:17	AKAR_LV	mother	mother	0	0.002338818	yes
993	242	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	10:06	SEMUT_IN	mother	mother	2	0.05084763	yes
994	242	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	17:54	SEMUT_IN	mother	mother	2	0.05084763	yes
995	242	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:46	KULJM_FR	mother	mother	1	0.002043281	yes
996	242	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Shera	17:18	MDGB_FR	mother	mother	1	0.013574315	
997	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	09:48		mother	mother			no
998	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Xenix	12:26		olderbrother	others			yes
999	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	12:34	RAYAP_IN	mother	mother	3	0.086011424	no
1000	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	17:06	MLK_FR	mother	mother	2.35	0.246574575	yes
1001	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	16:13	AKAR_LV	mother	mother	0	0.002338818	yes
1002	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	16:17	AKAR_LV	mother	mother	0	0.002338818	no
1003	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	8:24	MLK_FR	mother	mother	2.35	0.246574575	yes
1004	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	15:59	RAYAP_IN	mother	mother	3	0.086011424	no
1005	238	23/02/2008	11.80	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	18:09	AKAR_LV	mother	mother	0	0.002338818	no
1006	180	12/01/2008	5.67	01/01/2003	Chindy	5.0	5	female	Cissy	Cissy	12:40	MLK_FR	mother	mother	2.35	0.246574575	no
1007	340	18/06/2008	6.77		Ian			male	Intai	Intai	10:24	RAYAP_IN	mother	mother	3	0.086011424	no
1008	186	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:20	GLMB_LV	mother	mother	0	0.003526061	no
1009	186	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:43	RSKP_LV	mother	mother	0	0.02737283	no
1010	186	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:47	RSKP_LV	mother	mother	0	0.02737283	no
1011	200	31/01/2008	3.97	01/01/2006	Ronaldo	2.1	2	male	Raffi	Raffi	14:32	MLK_FR	mother	mother	2.35	0.246574575	yes
1012	67	01/09/2007	11.88	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	9:52	PWN_FR	mother	mother	2	0.046562346	no
1013	67	01/09/2007	11.88	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	10:22	PWN_FR	mother	mother	2	0.046562346	
1014	67	01/09/2007	11.88	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	10:42	PWN_FR	mother	mother	2	0.046562346	no
1015	63	30/08/2007	11.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	7:52	PWN_FR	mother	mother	2	0.046562346	
1016	63	30/08/2007	11.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:34	PWN_FR	mother	mother	2	0.046562346	yes
1017	63	30/08/2007	11.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:50	RAYAP_IN	mother	mother	3	0.086011424	yes
1018	63	30/08/2007	11.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	6:46	PWN_FR	mother	mother	2	0.046562346	yes
1019	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:51	RSKP_FR	mother	mother	1	0.008799865	no
1020	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:45	RSKP_FR	mother	mother	1	0.008799865	yes
1021	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:43	RSKP_FR	mother	mother	1	0.008799865	
1022	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:42	RSKP_FR	mother	mother	1	0.008799865	no
1023	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:56	RSKP_FR	mother	mother	1	0.008799865	yes
1024	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:51	RSKP_FR	mother	mother	1	0.008799865	no
1025	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:37	RSKP_FR	mother	mother	1	0.008799865	no
1026	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	14:04	RSKP_FR	mother	mother	1	0.008799865	
1027	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	14:03	RSKP_FR	mother	mother	1	0.008799865	no
1028	267	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:46	RSKP_FR	mother	mother	1	0.008799865	yes
1029	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:25	SEMUT_IN	mother	mother	2	0.05084763	
1030	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:14	PWN_FR	mother	mother	2	0.046562346	no
1031	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:54	PWN_FR	mother	mother	2	0.046562346	yes
1032	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:56	PWN_FR	mother	mother	2	0.046562346	
1033	58	29/08/2007	12.75	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:50	SEMUT_IN	mother	mother	2	0.05084763	yes
1034	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	6:56	PWN_FR	mother	mother	2	0.046562346	
1035	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	7:04	PWN_FR	mother	mother	2	0.046562346	
1036	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:33	MLK_FR	mother	mother	2.35	0.246574575	
1037	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:40	PWN_FR	mother	mother	2	0.046562346	
1038	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	7:50	PWN_FR	mother	mother	2	0.046562346	yes
1039	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	8:33	PWN_FR	mother	mother	2	0.046562346	
1040	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	9:07	MLK_FR	mother	mother	2.35	0.246574575	yes
1041	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:09	RAYAP_IN	mother	mother	3	0.086011424	no
1042	69	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:39	PWN_FR	mother	mother	2	0.046562346	no
1043	217	14/02/2008	8.52	01/01/2005	Fredy	3.1	3	male	Friska	Ellie	17:07	MLK_FL	oldersister	others	0	0.007790964	no
1044	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	11:51	UNK	oldersister	others		0.000835656	
1045	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	16:48	UNK	oldersister	others		0.000835656	
1046	175	26/12/2007	11.77	01/01/2005	Fredy	3.0	3	male	Friska	Ellie	16:52	UNK	oldersister	others		0.000835656	yes
1047	314	28/05/2008	12.00	01/01/2005	Fredy	3.4	3.5	male	Friska	Ellie	7:55	RSKP_FR	oldersister	others	1	0.008799865	
1048	311	27/05/2008	2.10	01/01/2005	Fredy	3.4	3.5	male	Friska	Ellie	16:20	RSKP_FR	oldersister	others	1	0.008799865	
1049	368	09/10/2008	3.30	01/01/2003	Chindy	5.8	6	female	Cissy	Cissy	15:12	UNK	mother	mother		0.000835656	yes
1050	370	10/10/2008	10.90	01/01/2003	Chindy	5.8	6	female	Cissy	Cissy	6:58	MLK_FR	mother	mother	2.35	0.246574575	yes
1051	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	12:10	SEMUT_IN	mother	mother	2	0.05084763	no
1052	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:45	AKAR_LV	mother	mother	0	0.002338818	yes
1053	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Ellie	14:42	RAYAP_IN	oldersister	others	3	0.086011424	no
1054	425	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	15:28	RAYAP_IN	mother	mother	3	0.086011424	
1055	429	11/01/2009	12.33	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:44	AKAR_VE	mother	mother	4	0.000779606	yes
1056	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:16	RP_LV	aunt	others	0	0.004733686	no
1057	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:20	RP_LV	aunt	others	0	0.004733686	no
1058	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Cissy	10:28	RP_LV	aunt	others	0	0.004733686	no
1059	430	12/01/2009	12.30	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:27	RAYAP_IN	mother	mother	3	0.086011424	no
1060	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:54	RAYAP_IN	mother	mother	3	0.086011424	yes
1061	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:50	RAYAP_IN	mother	mother	3	0.086011424	yes
1062	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	15:38	RAYAP_IN	mother	mother	3	0.086011424	yes
1063	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:12	MNGH_FR	mother	mother	3	0.027907854	
1064	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:42	RAYAP_IN	mother	mother	3	0.086011424	yes
1065	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:32	SEMUT_IN	mother	mother	2	0.05084763	yes
1066	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:53	SPG_FR	mother	mother	3	0.052972439	
1067	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:59	SPG_FR	mother	mother	3	0.052972439	
1068	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:22	SPG_FR	mother	mother	3	0.052972439	yes
1069	436	14/01/2009	11.40	01/01/2005	Fredy	4.0	4	male	Friska	Friska	17:24	SPG_FR	mother	mother	3	0.052972439	
1070	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	8:49	SEMUT_IN	mother	mother	2	0.05084763	no
1071	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	8:53	SEMUT_IN	mother	mother	2	0.05084763	
1072	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:11	RP_LV	mother	mother	0	0.004733686	yes
1073	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:25	AJK_VE	mother	mother	4	0.000244582	yes
1074	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:34	RAYAP_IN	mother	mother	3	0.086011424	yes
1075	438	15/01/2009	10.83	01/01/2005	Fredy	4.0	4	male	Friska	Friska	14:54	RAYAP_IN	mother	mother	3	0.086011424	yes
1076	507	27/03/2009	7.20	01/01/2005	Fredy	4.2	4	male	Friska	Friska	12:51	RSKP_LV	mother	mother	0	0.02737283	no
1077	507	27/03/2009	7.20	01/01/2005	Fredy	4.2	4	male	Friska	Friska	13:00	AKAR_LV	mother	mother	0	0.002338818	yes
1211	2642	18/04/2019	7.90	01/04/2012	Cinnamon	7.0	7	female	Cissy	Cissy	11:08	SEMUT_IN	mother	mother	2	0.05084763	yes
1212	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:21	RNGS_BK	mother	mother	2	0.002450918	yes
1213	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:22	RNGS_BK	mother	mother	2	0.002450918	yes
1214	2754	20/08/2019	11.07	01/01/2013	Pepito	6.6	6.5	male	Piniata	Piniata	07:22	RNGS_BK	mother	mother	2	0.002450918	yes
1215	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	06:54	BSG_BK	mother	mother	2	0.002262386	yes
1216	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	07:32	SEMUT_IN	mother	mother	2	0.05084763	yes
1217	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	14:56	MADU_KERINGAT_IN	mother	mother	4	4.07637E-05	yes
1218	2772	31/08/2019	11.88	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	16:38	UNK_IN	mother	mother	2.5	0.000214009	yes
1219	2881	13/12/2019	6.73	01/01/2013	Pepito	7.0	7	male	Piniata	Piniata	08:28	CMG_FR	mother	mother	5	0.030628831	yes
1220	2588	14/02/2019	12.07	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	13:55	TPSBT_FR	mother	mother	1	0.050766103	
1221	2588	14/02/2019	12.07	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	15:18	RAYAP_IN	mother	mother	3	0.086011424	yes
1222	2593	17/02/2019	7.60	01/02/2016	Luther	3.0	3	male	Lilly	Lilly	17:01	UBR_FR	mother	mother	3	0.016015042	yes
1223	2595	18/02/2019	11.53	01/02/2016	Luther	3.0	3	male	Lilly	Lilly		UNK_LV	mother	mother	0	0.00115667	no
1224	2589	14/02/2019	12.43	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	13:55	TPSBT_FR	mother	mother	1	0.050766103	
1225	2589	14/02/2019	12.43	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	15:18	RAYAP_IN	mother	mother	3	0.086011424	yes
1226	2593	17/02/2019	7.60	01/02/2016	Luther	3.0	3	male	Lilly	Lilly	17:01	UNK_LV	mother	mother	0	0.00115667	yes
1227	2595	18/02/2019	11.53	01/02/2016	Luther	3.0	3	male	Lilly	Lilly		UNK_LV	mother	mother	0	0.00115667	no
1228	2567	26/01/2019	11.00	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	11:22	TPSBT_FR	mother	mother	1	0.050766103	no
1229	2567	26/01/2019	11.00	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	16:31	RNGS_BK	mother	mother	2	0.002450918	no
1230	2569	27/01/2019	12.20	01/08/2012	Frankie	6.5	6.5	male	Friska	Friska	11:14	APLO_VE	mother	mother	1	0.000779606	no
1231	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	14:28	RAYAP_IN	mother	mother	3	0.086011424	yes
1232	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	16:53	RAYAP_IN	mother	mother	3	0.086011424	yes
1233	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	16:57	RAYAP_IN	mother	mother	3	0.086011424	yes
1234	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:07	RAYAP_IN	mother	mother	3	0.086011424	yes
1235	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:13	RAYAP_IN	mother	mother	3	0.086011424	yes
1236	2897	19/01/2020	12.52	01/11/2014	Eden	5.2	5	female	Ellie	Ellie	17:27	RAYAP_IN	mother	mother	3	0.086011424	yes
1237	2713	16/07/2019	4.48	01/11/2014	Eden	4.7	4.5	female	Ellie	Ellie	14:57	RAYAP_IN	mother	mother	3	0.086011424	yes
1238				01/08/2012	Frankie			male	Friska	Friska	10:54	ATB_VE	mother	mother	4	0.000193628	yes
1239				01/08/2012	Frankie			male	Friska	Friska	12:08	RTN_VE	mother	mother	1	0.0028076	yes
1240	2714	16/07/2019	4.50	01/11/2014	Eden	4.7	4.5	female	Ellie	Ellie	14:58	RAYAP_IN	mother	mother	3	0.086011424	yes
1241	2687	16/06/2019	9.40	01/11/2014	Eden	4.6	4.5	female	Ellie	Ellie	14:28	APKSB_LV	mother	mother	0	6.6241E-05	yes
1242	2853	15/11/2019	11.27	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:03	ASK_LV	mother	mother	0	0.018797165	yes
1243	2853	15/11/2019	11.27	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:53	RAYAP_IN	mother	mother	3	0.086011424	yes
1244	2610	11/03/2019	12.53	01/08/2012	Frankie	6.6	6.5	male	Friska	Friska	11:36	UNK	mother	mother		0.000835656	yes
1245	2656	11/05/2019	12.40	01/08/2012	Frankie	6.8	7	male	Friska	Friska	14:12	UNK	mother	mother		0.000835656	no
1246	2663	13/05/2019	12.27	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	08:27	UNK_IN	mother	mother	2.5	0.000214009	yes
1247	2663	13/05/2019	12.27	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	09:45	RAYAP_IN	mother	mother	3	0.086011424	
1248	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	12:55	RAYAP_IN	mother	mother	3	0.086011424	yes
1249	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	12:56	RAYAP_IN	mother	mother	3	0.086011424	
1250	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:22	RAYAP_IN	mother	mother	3	0.086011424	yes
1251	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:23	RAYAP_IN	mother	mother	3	0.086011424	yes
1252	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:26	RAYAP_IN	mother	mother	3	0.086011424	yes
1253	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:30	RAYAP_IN	mother	mother	3	0.086011424	yes
1254	2670	17/05/2019	5.97	01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	13:33	RAYAP_IN	mother	mother	3	0.086011424	yes
1255	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:24	UNK_IN	mother	mother	2.5	0.000214009	yes
1256	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:25	UNK_IN	mother	mother	2.5	0.000214009	yes
1257	2654	10/05/2019	1.08	01/08/2012	Frankie	6.8	7	male	Friska	Friska	17:27	UNK_IN	mother	mother	2.5	0.000214009	yes
1258	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	11:19	UNK_IN	mother	mother	2.5	0.000214009	no
1259	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	11:20	UNK_IN	mother	mother	2.5	0.000214009	no
1260	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	15:00	UNK_IN	mother	mother	2.5	0.000214009	no
1261	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	15:06	UNK_IN	mother	mother	2.5	0.000214009	no
1262	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	16:32	TMPGRW_FR	mother	mother	3	0.00016815	no
1263	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	16:32	TMPGRW_FR	mother	mother	3	0.00016815	yes
